01,MADISON COUNTY SCHOOL DISTRICT,19785,169448,11284,101284,56880,18076,18046,0,0,0,30,0,31556,149,21056,3402,1280,469,293,20,659,4228,7248,0,0,5602,16,0,1630,191169,96089,56301,10594,10594,19577,93,96327,64044
01,MADISON CITY SCHOOL DISTRICT,8466,78207,3545,42558,32104,14221,14214,0,0,0,7,0,14541,0,8993,1479,493,921,242,14,980,1419,3342,0,0,2605,0,0,737,89098,44147,24908,3942,3942,11192,0,41043,28202
01,DEMOPOLIS CITY SCHOOL DISTRICT,2437,22550,2115,13505,6930,1718,1714,0,0,0,4,0,4811,0,3374,581,94,90,181,12,108,371,401,0,0,401,0,0,0,23774,12115,5385,1269,1269,4328,33,11157,7902
01,MARENGO COUNTY SCHOOL DISTRICT,1565,15924,2144,10189,3591,1021,1011,0,0,0,10,0,2369,28,985,440,61,8,28,1,26,792,201,0,0,201,0,0,0,16479,8043,5179,1265,1265,1471,6,8102,5170
01,LINDEN CITY SCHOOL DISTRICT,528,6016,974,4147,895,220,218,0,0,0,2,0,618,0,339,141,5,37,2,0,6,88,57,0,0,57,0,0,0,6630,2781,2388,450,450,857,0,3267,1854
01,MARION COUNTY SCHOOL DISTRICT,3781,33417,3212,23627,6578,1861,1851,0,0,0,10,0,4013,0,1473,1322,280,135,37,6,590,170,704,0,0,703,0,0,1,33812,18842,9483,2057,2057,2512,83,18065,12496
01,WINFIELD CITY SCHOOL DISTRICT,1289,12723,858,8641,3224,762,760,0,0,0,2,0,2065,0,1245,469,86,33,37,1,115,79,397,0,0,389,1,0,7,12410,6430,3454,784,784,1164,12,6188,4248
01,MARSHALL COUNTY SCHOOL DISTRICT,5815,53153,7286,33772,12095,5920,5904,0,0,0,16,0,5011,0,1774,1316,226,373,76,11,626,609,1164,91,0,1073,0,0,0,56040,28575,17912,4268,4268,3317,279,29278,18312
01,BOAZ CITY SCHOOL DISTRICT,2292,21330,2162,12419,6749,2316,2315,0,0,0,1,0,3851,0,2427,704,80,235,113,4,80,208,582,0,0,559,8,0,15,20752,10860,6565,1576,1576,168,0,11125,7041
01,ALBERTVILLE CITY SCHOOL DISTRICT,3849,34170,4066,22862,7242,1830,1826,0,0,0,4,0,4573,0,2509,719,92,3,190,1,695,364,839,18,0,663,0,0,158,50805,19975,10748,2409,2409,16308,8,19184,12982
01,ARAB CITY SCHOOL DISTRICT,2411,21276,1372,13424,6480,1097,1094,0,0,0,3,0,4621,0,2472,810,221,550,145,5,121,297,762,0,0,751,0,0,11,21212,12765,6487,1327,1327,258,16,11692,8251
01,GUNTERSVILLE CITY SCHOOL DISTRICT,1878,17668,1601,10025,6042,2057,2053,0,0,0,4,0,3527,0,2542,402,68,146,9,2,47,311,458,0,0,458,0,0,0,19170,10104,5707,1285,1285,1394,20,10012,6529
01,MOBILE COUNTY SCHOOL DISTRICT,62531,580220,76629,346746,156845,105947,83466,0,0,0,22481,0,45420,0,18975,6511,1517,3473,7531,90,29,7294,5478,35,0,5202,27,0,214,595423,309044,206921,37204,37204,12986,71,304374,194528
01,SARALAND CITY SCHOOLS,1535,29169,1133,5628,22408,2230,2224,0,0,0,6,0,19952,107,19232,175,56,93,10,1,44,234,226,0,0,213,0,0,13,29559,5884,5838,910,910,15378,51,6024,3776
01,MONROE COUNTY SCHOOL DISTRICT,4214,37903,4916,26363,6624,2016,2005,0,0,0,11,0,4232,0,1807,1048,169,157,118,2,278,653,376,0,0,368,0,0,8,39039,21823,11991,2532,2532,1717,11,21100,14197
01,MONTGOMERY COUNTY SCHOOL DISTRICT,31307,331136,39455,180670,111011,29635,29569,0,0,0,66,0,78397,0,70498,1611,506,575,459,65,2315,2368,2979,56,0,2893,0,0,30,354042,156911,101477,18749,18749,70511,48,162153,101661
01,DECATUR CITY SCHOOL DISTRICT,8821,91532,7918,46373,37241,15278,14967,0,0,0,311,0,19832,0,17198,556,426,50,112,8,809,673,2131,375,0,1666,5,0,85,94994,53814,28215,5444,5444,5011,12,52101,36420
01,MORGAN COUNTY SCHOOL DISTRICT,7760,74511,5910,39797,28804,11832,11806,0,0,0,26,0,15228,0,10319,1831,1077,236,37,10,104,1614,1744,0,0,1744,0,0,0,81145,42025,24539,5785,5785,6604,194,42171,28312
01,HARTSELLE CITY SCHOOL DISTRICT,3200,28195,1622,16905,9668,2856,2853,0,0,0,3,0,5713,0,3908,914,68,90,182,1,81,469,1099,343,0,755,1,0,0,27006,16556,7885,1611,1611,218,0,15709,10949
01,PERRY COUNTY SCHOOL DISTRICT,1956,18010,3663,11888,2459,999,922,0,0,0,77,0,1251,8,673,139,6,79,18,0,46,282,209,0,0,209,0,0,0,19215,10298,6302,1663,1663,283,5,10569,6732
01,PICKENS COUNTY SCHOOL DISTRICT,3032,27411,3731,18984,4696,1609,1595,0,0,0,14,0,2696,0,793,737,213,71,55,4,162,661,391,0,0,387,0,0,4,27871,15966,9089,2019,2019,187,0,15428,10189
01,PIKE COUNTY SCHOOL DISTRICT,2199,22348,3696,12952,5700,1458,1450,0,0,0,8,0,4009,0,2682,442,70,43,79,2,6,685,233,3,0,229,0,0,1,23292,11860,8895,1584,1584,480,13,12290,7363
01,TROY CITY SCHOOL DISTRICT,2229,20246,2213,12124,5909,1699,1690,0,0,0,9,0,3825,0,2759,344,71,66,250,7,44,284,385,0,0,359,0,0,26,20626,12102,5752,1239,1239,858,0,11430,8086
01,RANDOLPH COUNTY SCHOOL DISTRICT,2323,20352,2226,12975,5151,2449,2445,0,0,0,4,0,2347,0,957,657,99,34,47,1,135,417,355,25,0,327,0,0,3,20524,11381,6661,1300,1300,883,27,11110,7453
01,ROANOKE CITY SCHOOL DISTRICT,1533,13348,1609,9021,2718,774,773,0,0,0,1,0,1729,0,803,417,95,72,113,4,14,211,215,0,0,209,0,0,6,14109,7382,3760,887,887,1606,5,6758,4664
01,PHENIX CITY SCHOOL DISTRICT,6022,54917,7374,33285,14258,7427,7422,0,0,0,5,0,6014,0,3305,573,336,511,76,12,735,466,817,0,0,788,0,0,29,61316,31160,17296,4251,4251,5825,105,29921,20087
01,RUSSELL COUNTY SCHOOL DISTRICT,3445,29992,3779,19442,6771,3380,3368,0,0,0,12,0,2955,0,2057,269,83,100,37,9,33,367,436,0,0,436,0,0,0,34429,16234,11075,2678,2678,3091,1,17127,10708
01,ST CLAIR COUNTY SCHOOL DISTRICT,8358,72544,6340,48256,17948,7223,7198,0,0,0,25,0,8386,0,3984,1425,320,277,383,16,935,1046,2339,0,0,1827,9,0,503,78236,41233,19126,4810,4810,9394,108,38543,27386
01,PELL CITY SCHOOL DISTRICT,4152,36409,3296,24325,8788,3471,3466,0,0,0,5,0,4488,0,2552,556,317,133,85,6,563,276,829,0,0,827,2,0,0,38720,20311,11054,2417,2417,3177,29,19318,13196
01,SHELBY COUNTY SCHOOL DISTRICT,27194,269297,14329,139869,115099,75806,75759,0,0,0,47,0,31317,203,11035,9869,830,2010,340,68,2018,4944,7976,32,0,7597,1,0,346,264700,136959,80970,15409,15409,15544,424,135737,86054
